Country,variant,first_seq,last_seq,duration,mortality_rate,total_cases,total_deaths,growth_rate,Continent
Guyana,21I.Delta,2021-09-06,2021-02-15,204,0.02442850739578664,2355.936,57.552,262.0,South America
Guyana,ORF1a.S3675,2021-09-06,2020-10-18,324,0.024428507395786645,856.704,20.928,262.0,South America
Guyana,21F.Iota,2021-09-06,2020-09-20,352,0.024179554884949075,424.16,10.256,891.4513362,South America
Guyana,S.A222,2021-09-06,2021-02-10,209,0.02442850739578664,2355.936,57.552,262.0,South America
Guyana,S.E484,2021-01-18,2020-12-11,39,0.02442850739578664,1070.88,26.16,88.94420506,South America
Guyana,20J.Gamma.V3,2021-01-18,2020-08-25,147,0.02442850739578664,642.528,15.696,88.94420506,South America
Guyana,S.H655,2021-09-07,2020-09-12,361,0.024428507395786645,428.352,10.464,891.4513362,South America
Guyana,S.P681,2021-09-06,2020-10-10,332,0.02442850739578664,10066.272,245.904,131.0,South America
Guyana,21J.Delta,2021-09-06,2020-11-01,310,0.02442850739578664,3855.168,94.176,131.0,South America
Paraguay,S.Q677,2021-02-20,2021-10-27,250,0.03377216710107744,4353.073093,147.0127119,2028.108401,South America
Paraguay,21A.Delta.S.K417,2021-08-19,2021-11-19,93,0.033908459399284156,484.4798729,16.4279661,891.4513362,South America
Paraguay,21I.Delta,2021-08-18,2021-04-26,115,0.03388288402626705,484.345339,16.41101695,891.4513362,South America
Paraguay,S.K417,2021-08-19,2021-07-07,44,0.033908459399284156,484.4798729,16.4279661,891.4513362,South America
Paraguay,S.Y144-,2020-08-08,2021-11-16,466,0.03225423344997348,5200.145127,167.7266949,1264.722733,South America
Paraguay,20I.Alpha.V1,2021-02-28,2021-11-12,258,0.03225423344929173,2836.442797,91.48728814,2221.518718,South America
Paraguay,S.A222,2021-08-18,2021-11-23,98,0.03388288402626705,484.345339,16.41101695,891.4513362,South America
Paraguay,S.T572,2021-02-15,2021-11-22,281,0.020352183052943364,153.7023305,3.128177966,891.4513362,South America
Paraguay,S.H69-,2021-02-28,2021-11-12,258,0.03356600309408029,3854.788136,129.3898305,2097.890505,South America
Suriname,S.Q677,2021-08-05,2021-11-28,116,0.021222144433409567,25.99246941,0.55161594,293.5260424,South America
Suriname,S.N501,2021-02-18,2021-08-09,173,0.022317175267525784,4640.727644,103.5679322,126.5565881,South America
Suriname,S.L18,2021-02-22,2021-10-27,248,0.02231717527687299,4097.316912,91.44053969,129.1615774,South America
Suriname,21I.Delta,2021-07-12,2021-11-24,136,0.02151418672210188,174.2416065,3.748666457,227.8783444,South America
Suriname,20H.Beta.V2,2021-03-19,2021-11-19,246,0.019403639546034773,14.31126451,0.277690618,5.148351648,South America
Suriname,Delta.ORF1a3059F,2021-09-29,2021-04-27,156,0.021222144441574296,12.9962347,0.27580797,891.4513362,South America
Suriname,ORF1a.S3675,2021-02-18,2021-09-02,197,0.022317175276492004,4890.69658,109.1465328,126.5565881,South America
Suriname,DanishCluster,2021-07-12,2020-12-19,206,0.02501811367642154,7.362096015,0.184185755,891.4513362,South America
Suriname,S.K417,2021-03-19,2021-11-02,229,0.019403639546034773,14.31126451,0.277690618,5.148351648,South America
Suriname,S.S98F,2020-12-21,2021-11-10,325,0.021135590321293925,1.751804205,0.037025416,891.4513362,South America
Suriname,S.Y144-,2021-02-18,2021-11-26,282,0.025608538745289837,612.9432068,15.69657986,118.2910337,South America
Suriname,20I.Alpha.V1,2021-02-18,2021-11-21,277,0.02560853874766476,392.2836523,10.04581111,118.2910337,South America
Suriname,S.A222,2021-01-03,2021-11-23,325,0.021514186726201274,187.644807,4.037025416,118.3464981,South America
Suriname,S.T572,2021-08-27,2021-02-01,208,0.024910406834178347,8.930655789,0.222466269,891.4513362,South America
Suriname,21A.21B,2021-07-12,2021-10-24,105,0.021564820104099137,2032.852212,43.83809225,230.4546511,South America
Suriname,S.E484,2020-12-13,2021-06-06,176,0.022317175272279402,5129.797302,114.4825855,96.14413721,South America
Suriname,20A.EU2,2020-12-13,2020-11-02,42,0.018628067942283107,12.46470035,0.232193285,68.43414634,South America
Suriname,S.S477,2020-12-13,2021-11-03,326,0.02349985219485437,38.21399435,0.898023219,55.10639225,South America
Suriname,S.H69-,2021-02-18,2021-11-25,281,0.025608538736730323,375.9385002,9.627235645,118.2910337,South America
Suriname,20J.Gamma.V3,2021-02-22,2021-07-08,137,0.02231717527687299,4097.316912,91.44053969,129.1615774,South America
Suriname,S.H655,2021-02-22,2021-04-30,68,0.02231717527687299,4097.316912,91.44053969,129.1615774,South America
Suriname,20A.EU1,2021-01-03,2021-11-05,307,0.019239793379127786,2.005961719,0.038594289,891.4513362,South America
Suriname,S.P681,2021-02-18,2021-02-18,1,0.02156482010342208,2719.626608,58.64825855,144.8353583,South America
Suriname,21J.Delta,2021-07-29,2021-11-15,110,0.021564820100813554,1881.761845,40.57985566,282.8479544,South America
Uruguay,S.Q677,2020-12-02,2021-11-22,356,0.012762277887048288,47224.33471,602.6900826,1066.272841,South America
Uruguay,S.N501,2021-02-23,2021-04-21,58,0.010829185547775368,13449.19256,145.6438017,1921.110317,South America
Uruguay,S.L18,2021-01-20,2021-11-24,309,0.010829185547775368,13449.19256,145.6438017,1208.177682,South America
Uruguay,ORF1a.S3675,2021-02-23,2021-11-23,274,0.011028824467748834,22634.15289,249.6280992,1959.162853,South America
Uruguay,S.A222,2021-01-08,2021-06-27,171,0.010001414624101916,1051.586777,10.51735537,1005.267345,South America
Uruguay,S.E484,2021-01-05,2021-11-12,312,0.01082918554292425,18602.62149,201.4512397,1075.567741,South America
Uruguay,20J.Gamma.V3,2021-02-23,2021-08-08,167,0.011028824463718494,22504.81488,248.2016529,1959.162853,South America
Uruguay,S.H655,2021-02-23,2021-11-23,274,0.011028824463718494,22504.81488,248.2016529,1959.162853,South America
Uruguay,21G.Lambda,2021-04-15,2021-11-21,221,0.01102882446786247,129.3380165,1.426446281,891.4513362,South America
Uruguay,20A.EU1,2021-01-08,2021-11-13,310,0.01000141462505313,1168.429752,11.68595041,1005.267345,South America
Venezuela,S.N501,2021-01-01,2021-10-31,304,0.011479947178216886,41607.84946,477.655914,911.7154409,South America
Venezuela,S.L18,2021-01-01,2021-07-13,194,0.011252951758799517,20784.51075,233.8870968,777.1142337,South America
Venezuela,21A.Delta,2021-07-07,2021-08-27,52,0.01152751085401981,1510.645161,17.41397849,891.4513362,South America
Venezuela,20B.S.732A,2021-01-09,2021-11-15,311,0.009133009674312591,624.5806452,5.704301075,891.4513362,South America
Venezuela,ORF1a.S3675,2021-01-01,2021-10-20,293,0.011479947178216886,41607.84946,477.655914,911.7154409,South America
Venezuela,S.Y145,2021-01-21,2021-08-12,204,0.011479947176842533,7429.973118,85.29569892,986.3978548,South America
Venezuela,S.Y144-,2021-01-03,2021-05-21,139,0.01147994717106056,14859.94624,170.5913978,918.9848347,South America
Venezuela,21H.Mu,2021-01-21,2021-09-08,231,0.011479947176842533,7429.973118,85.29569892,986.3978548,South America
Venezuela,20I.Alpha.V1,2021-03-18,2021-11-13,241,0.01147994717587887,8915.967742,102.3548387,1213.683348,South America
Venezuela,21A.21B,2021-07-07,2021-07-28,22,0.01152751085401981,1510.645161,17.41397849,891.4513362,South America
Venezuela,S.E484,2021-01-01,2021-10-31,304,0.011479947175355009,38635.86022,443.5376344,911.7154409,South America
Venezuela,S.H69-,2021-02-28,2021-07-24,147,0.011479947182192625,13373.95161,153.5322581,1157.212415,South America
Venezuela,20J.Gamma.V3,2021-01-01,2021-11-09,313,0.011252951758799517,20784.51075,233.8870968,777.1142337,South America
Venezuela,S.H655,2021-01-01,2021-10-29,302,0.011252951758799517,20784.51075,233.8870968,777.1142337,South America
Venezuela,21G.Lambda,2021-04-05,2021-11-03,213,0.01098836003621086,2178.258065,23.93548387,1186.364919,South America
Venezuela,S.P681,2021-01-09,2021-11-05,301,0.011527510851438508,19638.3871,226.3817204,951.2023447,South America
