Country,variant,first_seq,last_seq,duration,mortality_rate,total_cases,total_deaths,growth_rate,Continent
Fiji,S.P681,2020-12-28,2021-05-14,138,0.0053565801894783,3225.865132,17.27960526,16.35966274,Oceania
Fiji,21J.Delta,2021-04-14,2021-01-08,1,0.005356580192847619,3200.809868,17.14539474,66.76206532,Oceania
New Zealand,S.Q677,2020-08-30,2021-05-07,251,0.007282913158346738,6.47716964,0.047172664,7.092546917,Oceania
New Zealand,S.N501,2020-12-19,2021-05-18,151,0.00393043136621948,334.4120552,1.314383631,24.57320545,Oceania
New Zealand,S.L18,2020-03-16,2021-05-20,431,0.009723261034773318,9.163995565,0.089103921,7.802272011,Oceania
New Zealand,21A.Delta.S.K417,2021-08-18,2021-06-28,1,0.008686935993387344,1.206733192,0.010482814,56.0,Oceania
New Zealand,21A.Delta,2021-04-07,2021-09-30,177,0.006354436341039175,8.565668783,0.054429997,15.80121809,Oceania
New Zealand,Delta.250I,2021-10-15,2021-10-25,11,0.005668015914633579,0.995867352,0.005644592,0.0,Oceania
New Zealand,S.Q613,2021-02-08,2021-11-17,283,0.010766581527652584,0.468097974,0.005039815,0.0,Oceania
New Zealand,21I.Delta,2021-03-15,2021-09-20,190,0.007282913181233881,28.06773511,0.204414878,7.348030361,Oceania
New Zealand,20H.Beta.V2,2020-12-29,2021-06-14,168,0.009492515508481432,14.90837617,0.141517992,6.543290227,Oceania
New Zealand,20B.S.732A,2021-01-28,2021-07-01,155,0.010845987988488195,0.4646709,0.005039815,0.0,Oceania
New Zealand,ORF1a.S3675,2020-12-16,2021-06-24,191,0.009447674419303298,99.86090112,0.943453281,6.616851421,Oceania
New Zealand,21F.Iota,2021-03-16,2021-07-08,115,0.010682004695710385,0.490676343,0.005241407,0.0,Oceania
New Zealand,S.K417,2020-12-29,2021-07-21,205,0.008686936161860339,17.49763129,0.152000806,6.3309255,Oceania
New Zealand,S.S98F,2020-10-22,2021-08-15,298,0.012774654997209126,1.578066727,0.020159258,7.166666667,Oceania
New Zealand,Delta.145H,2021-10-21,2021-09-26,1,0.004015488469426947,2.81141014,0.011289185,236.7208791,Oceania
